indice_ventana;inicio_ventana_s;fin_ventana_s;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;rms_mean;rms_std;zcr_mean;zcr_std;spectral_centroid_mean;spectral_centroid_std;spectral_bandwidth_mean;spectral_bandwidth_std;spectral_rolloff_mean;spectral_rolloff_std;delta_prev_mfcc_1_mean;delta_next_mfcc_1_mean;delta_prev_mfcc_1_std;delta_next_mfcc_1_std;delta_prev_mfcc_2_mean;delta_next_mfcc_2_mean;delta_prev_mfcc_2_std;delta_next_mfcc_2_std;delta_prev_mfcc_3_mean;delta_next_mfcc_3_mean;delta_prev_mfcc_3_std;delta_next_mfcc_3_std;delta_prev_mfcc_4_mean;delta_next_mfcc_4_mean;delta_prev_mfcc_4_std;delta_next_mfcc_4_std;delta_prev_mfcc_5_mean;delta_next_mfcc_5_mean;delta_prev_mfcc_5_std;delta_next_mfcc_5_std;delta_prev_mfcc_6_mean;delta_next_mfcc_6_mean;delta_prev_mfcc_6_std;delta_next_mfcc_6_std;delta_prev_mfcc_7_mean;delta_next_mfcc_7_mean;delta_prev_mfcc_7_std;delta_next_mfcc_7_std;delta_prev_mfcc_8_mean;delta_next_mfcc_8_mean;delta_prev_mfcc_8_std;delta_next_mfcc_8_std;delta_prev_mfcc_9_mean;delta_next_mfcc_9_mean;delta_prev_mfcc_9_std;delta_next_mfcc_9_std;delta_prev_mfcc_10_mean;delta_next_mfcc_10_mean;delta_prev_mfcc_10_std;delta_next_mfcc_10_std;delta_prev_mfcc_11_mean;delta_next_mfcc_11_mean;delta_prev_mfcc_11_std;delta_next_mfcc_11_std;delta_prev_mfcc_12_mean;delta_next_mfcc_12_mean;delta_prev_mfcc_12_std;delta_next_mfcc_12_std;delta_prev_mfcc_13_mean;delta_next_mfcc_13_mean;delta_prev_mfcc_13_std;delta_next_mfcc_13_std;delta_prev_rms_mean;delta_next_rms_mean;delta_prev_rms_std;delta_next_rms_std;delta_prev_zcr_mean;delta_next_zcr_mean;delta_prev_zcr_std;delta_next_zcr_std;delta_prev_spectral_centroid_mean;delta_next_spectral_centroid_mean;delta_prev_spectral_centroid_std;delta_next_spectral_centroid_std;delta_prev_spectral_bandwidth_mean;delta_next_spectral_bandwidth_mean;delta_prev_spectral_bandwidth_std;delta_next_spectral_bandwidth_std;delta_prev_spectral_rolloff_mean;delta_next_spectral_rolloff_mean;delta_prev_spectral_rolloff_std;delta_next_spectral_rolloff_std;archivo_generado;archivo_base;id_hablante_base;tipo_splicing;manipulado;centro_ventana_s;etiqueta_borde
65;32.5;33.5;-260.9384765625;95.48632049560547;101.609130859375;77.07210540771484;-9.845786094665527;36.42475128173828;-10.53148365020752;24.9443302154541;-45.179080963134766;32.29062271118164;-18.306812286376953;16.505956649780273;-14.877044677734375;16.105802536010742;-18.435192108154297;10.115903854370117;-9.076318740844727;11.780877113342285;-5.791809558868408;10.974918365478516;-11.362849235534668;10.151823997497559;3.906073808670044;11.397980690002441;-7.626082420349121;11.138509750366211;0.09169426560401917;0.06697829067707062;0.1627197265625;0.09876355862790638;1749.4427933862262;1191.7566691712307;1354.0969291198396;591.4827759482896;2930.6640625;2054.8283633837423;5.711761474609375;12.89544677734375;42.84510803222656;3.054779052734375;9.15496826171875;30.752532958984375;3.6965484619140625;16.640789031982422;1.8813810348510742;2.249600410461426;0.8924331665039062;5.854351043701172;20.640644073486328;21.572278022766113;12.231229782104492;11.229986190795898;17.06018829345703;0.044284820556640625;8.21107292175293;4.765956878662109;12.868762969970703;0.8936042785644531;4.359642028808594;5.324893951416016;1.6620597839355469;2.238398551940918;0.6161689758300781;2.40981388092041;5.639257431030273;3.3708877563476562;4.100046157836914;1.6650285720825195;9.292684555053711;8.021469116210938;4.528882026672363;3.3284425735473633;3.4452662467956543;3.426551342010498;2.616938591003418;0.22162437438964844;3.3983049392700195;5.969691276550293;0.7475824356079102;1.8907394409179688;8.151329755783081;0.6811039447784424;0.6955118179321289;1.0512657165527344;0.31455421447753906;2.9936842918395996;2.41544246673584;0.7505788803100586;0.040336474776268005;0.013877660036087036;0.002801671624183655;0.012074049562215805;0.049407958984375;0.0413665771484375;0.02250791028080898;0.08146776946541136;212.92794583976183;291.29475367196983;184.7309264671817;108.61177864108299;14.66321341304797;186.1461443945061;105.50336004593328;213.24023654439634;122.0703125;604.248046875;13.6103154547759;185.26737970490444;H025_7976_clean.wav;H025_7976;7976;none;0;33.0;0
66;33.0;34.0;-248.04302978515625;98.54109954833984;70.85659790039062;60.43131637573242;-12.095386505126953;30.57040023803711;11.040794372558594;36.17431640625;-45.134796142578125;27.52466583251953;-19.200416564941406;11.181062698364258;-12.638646125793457;13.695988655090332;-21.806079864501953;11.780932426452637;-17.097787857055664;15.109319686889648;-2.36525821685791;10.753293991088867;-17.33254051208496;12.042563438415527;4.587177753448486;10.346714973449707;-4.6323981285095215;10.387930870056152;0.07781660556793213;0.05490424111485481;0.2040863037109375;0.18023132809331774;2040.737547058196;1300.3684478123137;1540.2430735143457;378.24253940389326;3534.912109375;1869.5609836788378;12.89544677734375;33.943511962890625;3.054779052734375;28.671356201171875;30.752532958984375;8.558090209960938;16.640789031982422;5.763095855712891;2.249600410461426;6.234698295593262;5.854351043701172;11.71993637084961;21.572278022766113;17.661331176757812;11.229986190795898;9.085990905761719;0.044284820556640625;10.756233215332031;4.765956878662109;5.634378433227539;0.8936042785644531;12.847152709960938;5.324893951416016;2.482306480407715;2.238398551940918;7.835650444030762;2.40981388092041;2.7573232650756836;3.3708877563476562;8.543212890625;1.6650285720825195;5.755236625671387;8.021469116210938;4.553302764892578;3.3284425735473633;3.0177412033081055;3.426551342010498;6.19130802154541;0.22162437438964844;0.02089977264404297;5.969691276550293;6.136482238769531;1.8907394409179688;1.2414064407348633;0.6811039447784424;3.6004233360290527;1.0512657165527344;0.2519397735595703;2.9936842918395996;3.8689589500427246;0.7505788803100586;1.6023626327514648;0.013877660036087036;0.014597401022911072;0.012074049562215805;0.008801337331533432;0.0413665771484375;0.01385498046875;0.08146776946541136;0.0008460165243510676;291.29475367196983;216.48842180209522;108.61177864108299;345.1608232170379;186.1461443945061;32.662075862394204;213.24023654439634;51.9164845938152;604.248046875;464.84375;185.26737970490444;155.94969220875487;H025_7976_clean.wav;H025_7976;7976;none;0;33.5;0
67;33.5;34.5;-214.09951782226562;69.86974334716797;62.29850769042969;66.19441223144531;-5.860688209533691;42.29033660888672;28.702125549316406;27.08832550048828;-34.378562927246094;21.890287399291992;-32.047569274902344;13.663369178771973;-20.47429656982422;10.938665390014648;-13.262866973876953;17.536169052124023;-21.651090621948242;12.091578483581543;-8.55656623840332;10.77419376373291;-23.469022750854492;13.28396987915039;8.187601089477539;10.598654747009277;-8.501357078552246;8.785568237304688;0.0924140065908432;0.04610290378332138;0.1902313232421875;0.1810773446176688;2257.2259688602912;1645.5292710293515;1572.90514937674;430.15902399770846;3999.755859375;2025.5106758875927;33.943511962890625;26.236602783203125;28.671356201171875;8.536773681640625;8.558090209960938;7.328456878662109;5.763095855712891;5.916160583496094;6.234698295593262;7.292123794555664;11.71993637084961;1.5414886474609375;17.661331176757812;4.157054901123047;9.085990905761719;0.2755413055419922;10.756233215332031;7.518497467041016;5.634378433227539;0.36749267578125;12.847152709960938;5.565055847167969;2.482306480407715;0.5234642028808594;7.835650444030762;0.057323455810546875;2.7573232650756836;1.4160280227661133;8.543212890625;3.6143150329589844;5.755236625671387;6.68892765045166;4.553302764892578;2.416658401489258;3.0177412033081055;1.5025901794433594;6.19130802154541;2.9530677795410156;0.02089977264404297;0.5642147064208984;6.136482238769531;0.3733501434326172;1.2414064407348633;1.9831867218017578;3.6004233360290527;0.2489480972290039;0.2519397735595703;0.6654319763183594;3.8689589500427246;1.8509578704833984;1.6023626327514648;0.3195075988769531;0.014597401022911072;0.022309526801109314;0.008801337331533432;0.0014966875314712524;0.01385498046875;0.0063323974609375;0.0008460165243510676;0.01432246438033577;216.48842180209522;167.52468169765234;345.1608232170379;357.29874148807585;32.662075862394204;32.07988736095376;51.9164845938152;18.31764245037101;464.84375;270.01953125;155.94969220875487;282.00240567088485;H025_7976_clean.wav;H025_7976;7976;none;0;34.0;0
68;34.0;35.0;-187.8629150390625;61.332969665527344;54.97005081176758;72.1105728149414;-13.152812004089355;43.831825256347656;32.85918045043945;27.363866806030273;-26.860065460205078;21.522794723510742;-37.61262512207031;14.186833381652832;-20.416973114013672;12.354693412780762;-9.648551940917969;10.847241401672363;-19.234432220458984;10.588988304138184;-11.509634017944336;10.209979057312012;-23.84237289428711;11.300783157348633;8.436549186706543;9.933222770690918;-6.650399208068848;9.10507583618164;0.11472353339195251;0.04759959131479263;0.196563720703125;0.16675488023733304;2089.701287162639;1288.2305295412757;1540.8252620157862;448.47666644807947;3729.736328125;1743.5082702167078;26.236602783203125;12.15997314453125;8.536773681640625;14.204330444335938;7.328456878662109;9.966976165771484;5.916160583496094;3.1261138916015625;7.292123794555664;22.89637851715088;1.5414886474609375;7.828968048095703;4.157054901123047;6.6513824462890625;0.2755413055419922;6.704977035522461;7.518497467041016;3.052419662475586;0.36749267578125;6.366247177124023;5.565055847167969;7.811918258666992;0.5234642028808594;0.30933189392089844;0.057323455810546875;4.211967468261719;1.4160280227661133;2.5663747787475586;3.6143150329589844;2.6155929565429688;6.68892765045166;0.8467779159545898;2.416658401489258;5.709486961364746;1.5025901794433594;3.6424312591552734;2.9530677795410156;6.602022647857666;0.5642147064208984;6.307038307189941;0.3733501434326172;5.987461090087891;1.9831867218017578;3.422107696533203;0.2489480972290039;6.948945999145508;0.6654319763183594;2.6602401733398438;1.8509578704833984;1.530348777770996;0.3195075988769531;0.5712213516235352;0.022309526801109314;0.018496572971343994;0.0014966875314712524;0.005670413374900818;0.0063323974609375;0.041839599609375;0.01432246438033577;0.06953250498267105;167.52468169765234;211.63395652131635;357.29874148807585;321.69074688061085;32.07988736095376;123.65355815928979;18.31764245037101;116.22244357637527;270.01953125;396.728515625;282.00240567088485;391.219541126751;H025_7976_clean.wav;H025_7976;7976;none;0;34.5;0
69;34.5;35.5;-200.02288818359375;75.53730010986328;64.93702697753906;68.98445892333984;-36.049190521240234;36.00285720825195;26.20779800415039;34.068843841552734;-23.807645797729492;15.156547546386719;-29.80070686340332;14.49616527557373;-16.205005645751953;14.92106819152832;-12.264144897460938;10.000463485717773;-13.524945259094238;14.231419563293457;-4.90761137008667;16.517017364501953;-29.829833984375;14.722890853881836;1.4876031875610352;7.272982597351074;-5.120050430297852;8.533854484558105;0.09622696042060852;0.05327000468969345;0.15472412109375;0.09722237525466199;1878.0673306413225;966.5397826606649;1417.1717038564964;332.2542228717042;3333.0078125;1352.2887290899569;12.15997314453125;222.75885009765625;14.204330444335938;147.2191390991211;9.966976165771484;5.846290588378906;3.1261138916015625;23.625831604003906;22.89637851715088;10.441701889038086;7.828968048095703;0.49167633056640625;6.6513824462890625;20.61232280731201;6.704977035522461;12.277538299560547;3.052419662475586;7.5631561279296875;6.366247177124023;3.508890151977539;7.811918258666992;15.05300235748291;0.30933189392089844;2.3703746795654297;4.211967468261719;8.383201122283936;2.5663747787475586;6.125401496887207;2.6155929565429688;3.7457427978515625;0.8467779159545898;1.7857627868652344;5.709486961364746;10.924540042877197;3.6424312591552734;3.2831764221191406;6.602022647857666;8.269917726516724;6.307038307189941;2.6100616455078125;5.987461090087891;7.651630401611328;3.422107696533203;5.483449935913086;6.948945999145508;1.8080891370773315;2.6602401733398438;0.13926076889038086;1.530348777770996;0.5536856651306152;0.5712213516235352;0.6755771636962891;0.018496572971343994;0.07006414979696274;0.005670413374900818;0.02189505100250244;0.041839599609375;0.01507568359375;0.06953250498267105;0.03869440212449729;211.63395652131635;198.1059632572817;321.69074688061085;249.1848849696937;123.65355815928979;309.1692196460042;116.22244357637527;100.39333235786279;396.728515625;634.033203125;391.219541126751;62.66743925572996;H025_7976_clean.wav;H025_7976;7976;none;0;35.0;0
70;35.0;36.0;-422.78173828125;222.75643920898438;70.78331756591797;45.35862731933594;-25.60748863220215;35.51118087768555;5.595475196838379;21.791305541992188;-16.244489669799805;18.665437698364258;-14.74770450592041;12.1257905960083;-7.821804523468018;8.795666694641113;-8.518402099609375;8.214700698852539;-2.600405216217041;10.948243141174316;3.3623063564300537;13.90695571899414;-22.178203582763672;20.206340789794922;-0.3204859495162964;7.133721828460693;-4.566364765167236;9.209431648254395;0.026162810623645782;0.03137495368719101;0.1697998046875;0.058527973130164695;2076.1732938986042;717.3548976909711;1726.3409235025006;432.647555229567;3967.041015625;1289.621289834227;222.75885009765625;31.874786376953125;147.2191390991211;48.85748291015625;5.846290588378906;17.524085998535156;23.625831604003906;10.761432647705078;10.441701889038086;22.883440494537354;0.49167633056640625;4.35957145690918;20.61232280731201;4.990043640136719;12.277538299560547;4.366579055786133;7.5631561279296875;1.4337158203125;3.508890151977539;6.726127624511719;15.05300235748291;7.965827941894531;2.3703746795654297;1.1904420852661133;8.383201122283936;1.5587458610534668;6.125401496887207;2.182600975036621;3.7457427978515625;1.8719758987426758;1.7857627868652344;2.8720483779907227;10.924540042877197;3.056851089000702;3.2831764221191406;3.1421852111816406;8.269917726516724;6.185822248458862;2.6100616455078125;3.2369184494018555;7.651630401611328;12.97714614868164;5.483449935913086;9.171758651733398;1.8080891370773315;0.9432169795036316;0.13926076889038086;0.11578035354614258;0.5536856651306152;3.2191241979599;0.6755771636962891;2.9267821311950684;0.07006414979696274;0.030495882034301758;0.02189505100250244;0.060954317450523376;0.01507568359375;0.0139007568359375;0.03869440212449729;0.007808367649971712;198.1059632572817;252.96108168520368;249.1848849696937;10.434237489796487;309.1692196460042;85.44776563827304;100.39333235786279;84.78532085815192;634.033203125;474.12109375;62.66743925572996;335.9248353604246;H025_7976_clean.wav;H025_7976;7976;none;0;35.5;0
71;35.5;36.5;-454.6565246582031;173.89895629882812;53.25923156738281;56.120059967041016;-2.724048137664795;31.151609420776367;0.6054315567016602;17.424726486206055;-17.678205490112305;25.391565322875977;-6.781876564025879;10.935348510742188;-6.263058662414551;10.978267669677734;-6.646426200866699;11.086749076843262;0.4564458727836609;7.806057929992676;-2.8235158920288086;10.670037269592285;-9.201057434082031;11.034582138061523;0.6227310299873352;7.017941474914551;-1.3472405672073364;6.282649517059326;0.05665869265794754;0.09232927113771439;0.1558990478515625;0.06633634078013641;1823.2122122134006;727.7891351807676;1640.8931578642275;517.4328760877189;3492.919921875;1625.5461251946515;31.874786376953125;206.7958526611328;48.85748291015625;16.82379150390625;17.524085998535156;25.37822723388672;10.761432647705078;8.628192901611328;22.883440494537354;26.34003496170044;4.35957145690918;11.943265914916992;4.990043640136719;23.78353786468506;4.366579055786133;14.10665512084961;1.4337158203125;13.445270538330078;6.726127624511719;3.345754623413086;7.965827941894531;17.841666221618652;1.1904420852661133;7.64708137512207;1.5587458610534668;8.355645179748535;2.182600975036621;0.3821229934692383;1.8719758987426758;0.9606037139892578;2.8720483779907227;2.2738046646118164;3.056851089000702;13.340772807598114;3.1421852111816406;6.345841407775879;6.185822248458862;5.225165367126465;3.2369184494018555;0.4115724563598633;12.97714614868164;1.9285697937011719;9.171758651733398;0.17885303497314453;0.9432169795036316;0.28778931498527527;0.11578035354614258;0.2569584846496582;3.2191241979599;7.0541380643844604;2.9267821311950684;2.323154926300049;0.030495882034301758;0.09054689854383469;0.060954317450523376;0.0015888288617134094;0.0139007568359375;0.0494384765625;0.007808367649971712;0.016619321216781495;252.96108168520368;400.69139186832035;10.434237489796487;216.44169763077753;85.44776563827304;355.167756532084;84.78532085815192;143.6253774088936;474.12109375;958.251953125;335.9248353604246;591.8134338249624;H025_7976_clean.wav;H025_7976;7976;none;0;36.0;0
72;36.0;37.0;-247.8606719970703;157.07516479492188;78.63745880126953;47.49186706542969;-29.064083099365234;43.09487533569336;24.38896942138672;31.531381607055664;-31.123476028442383;22.04581069946289;-24.62354278564453;18.582429885864258;-14.618703842163086;10.596144676208496;-7.607029914855957;13.360553741455078;-12.884326934814453;14.151899337768555;-8.048681259155273;11.081609725952148;-11.129627227783203;11.213435173034668;0.33494171500205994;7.274899959564209;-8.401378631591797;8.605804443359375;0.14720559120178223;0.09074044227600098;0.1064605712890625;0.04971701956335491;1422.5208203450802;511.3474375499901;1285.7254013321435;373.8074986788253;2534.66796875;1033.732691369689;206.7958526611328;43.53041076660156;16.82379150390625;80.02921295166016;25.37822723388672;17.82501983642578;8.628192901611328;1.6416740417480469;26.34003496170044;0.4990730285644531;11.943265914916992;3.4630470275878906;23.78353786468506;2.6092891693115234;14.10665512084961;9.733129501342773;13.445270538330078;7.560102462768555;3.345754623413086;0.19356918334960938;17.841666221618652;7.718994140625;7.64708137512207;3.8772220611572266;8.355645179748535;2.7207412719726562;0.3821229934692383;0.21500015258789062;0.9606037139892578;0.35337400436401367;2.2738046646118164;0.271820068359375;13.340772807598114;9.479137420654297;6.345841407775879;3.635636329650879;5.225165367126465;5.195875644683838;0.4115724563598633;1.8241348266601562;1.9285697937011719;2.6082563400268555;0.17885303497314453;0.23810386657714844;0.28778931498527527;1.7785230576992035;0.2569584846496582;1.2368083000183105;7.0541380643844604;0.9356226921081543;2.323154926300049;1.0729589462280273;0.09054689854383469;0.022221550345420837;0.0015888288617134094;0.018347345292568207;0.0494384765625;0.01678466796875;0.016619321216781495;0.016785035230743935;400.69139186832035;98.21031775781398;216.44169763077753;40.385312870305484;355.167756532084;111.06094606143915;143.6253774088936;79.05225527139646;958.251953125;395.751953125;591.8134338249624;5.975499774643367;H025_7976_clean.wav;H025_7976;7976;none;0;36.5;0
73;36.5;37.5;-204.33026123046875;77.04595184326172;96.46247863769531;49.133541107177734;-29.563156127929688;39.63182830810547;21.779680252075195;41.26451110839844;-38.68357849121094;22.2393798828125;-32.34253692626953;14.705207824707031;-17.339445114135742;10.811144828796387;-7.960403919219971;13.632373809814453;-22.36346435546875;10.516263008117676;-2.8528056144714355;9.257474899291992;-13.737883567810059;11.451539039611816;-1.4435813426971436;8.51170825958252;-7.465755939483643;9.678763389587402;0.16942714154720306;0.07239309698343277;0.0896759033203125;0.03293198433261098;1324.3105025872662;551.7327504202956;1174.6644552707044;294.75524340742885;2138.916015625;1027.7571915950457;43.53041076660156;7.793670654296875;80.02921295166016;17.228919982910156;17.82501983642578;14.040786743164062;1.6416740417480469;26.74508285522461;0.4990730285644531;6.207263946533203;3.4630470275878906;8.741336822509766;2.6092891693115234;8.751199722290039;9.733129501342773;3.4138641357421875;7.560102462768555;3.691455841064453;0.19356918334960938;0.16667938232421875;7.718994140625;4.848621368408203;3.8772220611572266;0.6762704849243164;2.7207412719726562;2.3527374267578125;0.21500015258789062;0.670811653137207;0.35337400436401367;1.6200852394104004;0.271820068359375;1.0189123153686523;9.479137420654297;5.198513031005859;3.635636329650879;1.8049287796020508;5.195875644683838;4.888194561004639;1.8241348266601562;1.572822093963623;2.6082563400268555;10.130293846130371;0.23810386657714844;1.0488929748535156;1.7785230576992035;1.490147590637207;1.2368083000183105;2.423861503601074;0.9356226921081543;4.388731956481934;1.0729589462280273;1.512862205505371;0.022221550345420837;0.016270041465759277;0.018347345292568207;0.0015763714909553528;0.01678466796875;0.0546112060546875;0.016785035230743935;0.07168547831064921;98.21031775781398;259.5011477696619;40.385312870305484;338.8006042605856;111.06094606143915;46.10737269453898;79.05225527139646;22.221195178339656;395.751953125;404.052734375;5.975499774643367;385.51061643597177;H025_7976_clean.wav;H025_7976;7976;none;0;37.0;0
74;37.0;38.0;-196.53659057617188;94.27487182617188;82.42169189453125;75.87862396240234;-23.355892181396484;30.890491485595703;13.028480529785156;37.85064697265625;-42.37503433227539;22.07270050048828;-27.493915557861328;14.028937339782715;-14.98670768737793;11.481956481933594;-6.34031867980957;14.651286125183105;-17.16495132446289;12.321191787719727;2.035388946533203;7.684652805328369;-23.86817741394043;10.4026460647583;-2.9337289333343506;10.935569763183594;-3.077023983001709;8.165901184082031;0.1531571000814438;0.07081672549247742;0.144287109375;0.10461746264326019;1583.811650356928;890.5333546808812;1220.7718279652433;272.5340482290892;2542.96875;1413.2678080310175;7.793670654296875;28.237640380859375;17.228919982910156;13.401611328125;14.040786743164062;14.026885986328125;26.74508285522461;5.771148681640625;6.207263946533203;17.740619659423828;8.741336822509766;3.5706825256347656;8.751199722290039;17.185190200805664;3.4138641357421875;7.301485061645508;3.691455841064453;4.594856262207031;0.16667938232421875;1.7753543853759766;4.848621368408203;7.626056671142578;0.6762704849243164;6.159243583679199;2.3527374267578125;3.7684688568115234;0.670811653137207;1.3610973358154297;1.6200852394104004;3.323086738586426;1.0189123153686523;0.9583873748779297;5.198513031005859;0.0455474853515625;1.8049287796020508;1.7545909881591797;4.888194561004639;1.008305549621582;1.572822093963623;1.5233416557312012;10.130293846130371;1.8562431335449219;1.0488929748535156;1.097956657409668;1.490147590637207;2.1176136136054993;2.423861503601074;1.5948896408081055;4.388731956481934;2.908496379852295;1.512862205505371;1.0783543586730957;0.016270041465759277;0.00766831636428833;0.0015763714909553528;0.009427599608898163;0.0546112060546875;0.0058441162109375;0.07168547831064921;0.014854605352129721;259.5011477696619;153.52903189592575;338.8006042605856;90.29298480128409;46.10737269453898;65.50055508510536;22.221195178339656;41.83498307827415;404.052734375;537.353515625;385.51061643597177;423.5878705316195;H025_7976_clean.wav;H025_7976;7976;none;0;37.5;0
75;37.5;38.5;-168.2989501953125;80.87326049804688;68.39480590820312;70.10747528076172;-41.09651184082031;34.46117401123047;30.21367073059082;30.549161911010742;-37.78017807006836;23.848054885864258;-35.119972229003906;20.188180923461914;-11.218238830566406;12.843053817749023;-9.663405418395996;15.609673500061035;-17.210498809814453;14.075782775878906;3.043694496154785;9.20799446105957;-25.72442054748535;11.500602722167969;-0.8161153197288513;12.5304594039917;-5.985520362854004;7.0875468254089355;0.16082541644573212;0.08024432510137558;0.1384429931640625;0.08976285729113047;1737.3406822528539;800.2403698795971;1286.2723830503487;230.69906515081504;3080.322265625;989.679937499398;28.237640380859375;30.720962524414062;13.401611328125;29.632553100585938;14.026885986328125;26.70812225341797;5.771148681640625;31.576465606689453;17.740619659423828;5.632015228271484;3.5706825256347656;4.269763946533203;17.185190200805664;6.910123825073242;7.301485061645508;3.21533203125;4.594856262207031;4.161857604980469;1.7753543853759766;0.9150981903076172;7.626056671142578;14.29867935180664;6.159243583679199;0.9674892425537109;3.7684688568115234;0.6863889694213867;1.3610973358154297;1.957280158996582;3.323086738586426;0.7871065139770508;0.9583873748779297;1.9012384414672852;0.0455474853515625;2.248119354248047;1.7545909881591797;0.7391204833984375;1.008305549621582;5.220448732376099;1.5233416557312012;2.5557355880737305;1.8562431335449219;1.9942913055419922;1.097956657409668;0.3862466812133789;2.1176136136054993;7.786559998989105;1.5948896408081055;2.2479734420776367;2.908496379852295;1.8001585006713867;1.0783543586730957;0.16941595077514648;0.00766831636428833;0.022261574864387512;0.009427599608898163;0.00286778062582016;0.0058441162109375;0.0417022705078125;0.014854605352129721;0.04972942419137256;153.52903189592575;248.0818957491665;90.29298480128409;404.3843932964368;65.50055508510536;3.0459729873812194;41.83498307827415;0.2835617801536614;537.353515625;214.111328125;423.5878705316195;340.3554605957837;H025_7976_clean.wav;H025_7976;7976;none;0;38.0;0
76;38.0;39.0;-199.01991271972656;110.50581359863281;95.1029281616211;38.531009674072266;-35.46449661254883;30.191410064697266;37.12379455566406;27.333829879760742;-41.94203567504883;22.93295669555664;-49.41865158081055;19.220691680908203;-11.904627799987793;10.885773658752441;-8.876298904418945;17.51091194152832;-19.4586181640625;14.814903259277344;-2.1767542362213135;11.7637300491333;-23.73012924194336;11.886849403381348;6.970444679260254;10.282485961914062;-7.785678863525391;6.918130874633789;0.1385638415813446;0.07737654447555542;0.09674072265625;0.04003343309975791;1489.2587865036874;395.85597658316027;1289.31835603773;230.41550337066138;2866.2109375;649.3244769036143;30.720962524414062;41.404205322265625;29.632553100585938;33.40562438964844;26.70812225341797;26.203819274902344;31.576465606689453;5.533607482910156;5.632015228271484;6.453273773193359;4.269763946533203;6.452625274658203;6.910123825073242;8.626104354858398;3.21533203125;1.4626960754394531;4.161857604980469;6.5727081298828125;0.9150981903076172;5.861995697021484;14.29867935180664;5.861194610595703;0.9674892425537109;2.876413345336914;0.6863889694213867;8.9942045211792;1.957280158996582;8.871228218078613;0.7871065139770508;2.8925065994262695;1.9012384414672852;5.669130325317383;2.248119354248047;0.24460983276367188;0.7391204833984375;3.45257568359375;5.220448732376099;5.614822149276733;2.5557355880737305;2.1492128372192383;1.9942913055419922;8.597498893737793;0.3862466812133789;0.6548871994018555;7.786559998989105;0.5435538291931152;2.2479734420776367;3.067415237426758;1.8001585006713867;0.7953939437866211;0.16941595077514648;1.5420379638671875;0.022261574864387512;0.031742163002491;0.00286778062582016;0.008068986237049103;0.0417022705078125;0.05877685546875;0.04972942419137256;0.046304457663315056;248.0818957491665;295.036075910866;404.3843932964368;83.77041594448355;3.0459729873812194;192.52126831071473;0.2835617801536614;44.18853563605052;214.111328125;465.8203125;340.3554605957837;202.6567669010377;H025_7976_clean.wav;H025_7976;7976;none;0;38.5;0
77;38.5;39.5;-240.4241180419922;143.91143798828125;68.89910888671875;32.99740219116211;-29.01122283935547;23.738784790039062;28.497690200805664;28.796525955200195;-35.369327545166016;17.070960998535156;-43.557456970214844;22.097105026245117;-20.898832321166992;19.757001876831055;-5.983792304992676;11.841781616210938;-19.214008331298828;11.362327575683594;-7.791576385498047;9.614517211914062;-15.132630348205566;11.231962203979492;7.513998508453369;7.215070724487305;-6.9902849197387695;8.460168838500977;0.10682167857885361;0.08544553071260452;0.155517578125;0.08633789076307297;1784.2948624145533;479.6263925276438;1481.8396243484447;274.6040390067119;3332.03125;851.981243804652;41.404205322265625;33.86338806152344;33.40562438964844;10.485626220703125;26.203819274902344;1.1074066162109375;5.533607482910156;1.8465499877929688;6.453273773193359;8.730396270751953;6.452625274658203;3.7899208068847656;8.626104354858398;25.511308431625366;1.4626960754394531;6.582653045654297;6.5727081298828125;8.858638763427734;5.861995697021484;1.4612979888916016;5.861194610595703;15.986482620239258;2.876413345336914;0.10363960266113281;8.9942045211792;1.2610607147216797;8.871228218078613;0.40595054626464844;2.8925065994262695;6.927300453186035;5.669130325317383;0.5384435653686523;0.24460983276367188;1.0309371948242188;3.45257568359375;0.7451419830322266;5.614822149276733;7.84968239068985;2.1492128372192383;3.907390594482422;8.597498893737793;6.382922172546387;0.6548871994018555;2.724947929382324;0.5435538291931152;3.9766197204589844;3.067415237426758;0.22993993759155273;0.7953939437866211;1.1960887908935547;1.5420379638671875;0.5288276672363281;0.031742163002491;0.01360754668712616;0.008068986237049103;0.004633411765098572;0.05877685546875;0.004364013671875;0.046304457663315056;0.011199479653143232;295.036075910866;50.997897233259664;83.77041594448355;11.069602680897333;192.52126831071473;36.95120152073628;44.18853563605052;16.651936470189924;465.8203125;170.41015625;202.6567669010377;37.15950303982527;H025_7976_clean.wav;H025_7976;7976;none;0;39.0;0
